state,grade,level,standard_id,standard_text,lesson_id,lesson_title,ref_type,is_flagged,raw_ref,source_file
ccss,1,standard,1.OA.A.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M3-L11,"Represent and compare related situation equations, part 1.",lesson,FALSE,"1 M3 Lesson 11: Represent and compare related situation equations, part 1.",Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.A.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M3-L12,"Represent and compare related situation equations, part 2.",lesson,FALSE,"1 M3 Lesson 12: Represent and compare related situation equations, part 2.",Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.A.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M3-L2,Make ten with three addends.,lesson,FALSE,1 M3 Lesson 2: Make ten with three addends.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.A.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M3-L26,Pose and solve varied word problems.,lesson,FALSE,1 M3 Lesson 26: Pose and solve varied word problems.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.A.2,"Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.",G1-M3-L3,Represent and solve three-addend word problems.,lesson,FALSE,1 M3 Lesson 3: Represent and solve three-addend word problems.,Connecticut grade 1 Alignment Guide.docx
ccss,1,cluster,1.OA.B,Understand and apply properties of operations and the relationship between addition and subtraction,,,,,,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M1-L15,Use the commutative property to count on from the larger addend.,lesson,FALSE,1 M1 Lesson 15: Use the commutative property to count on from the larger addend.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M1-L16,Use the commutative property to find larger totals.,lesson,FALSE,1 M1 Lesson 16: Use the commutative property to find larger totals.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M1-L9,Count on from both parts and record part–total relationships.,lesson,FALSE,1 M1 Lesson 9: Count on from both parts and record part–total relationships.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.3,Apply properties of operations as strategies to add and subtract.,G1-M3-L26,Pose and solve varied word problems.,lesson,FALSE,1 M3 Lesson 26: Pose and solve varied word problems.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.4,Understand subtraction as an unknown-addend problem.,G1-M2-L17,Use related addition facts to subtract from 10.,lesson,FALSE,1 M2 Lesson 17: Use related addition facts to subtract from 10.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.4,Understand subtraction as an unknown-addend problem.,G1-M2-L18,Use related addition facts to subtract.,lesson,FALSE,1 M2 Lesson 18: Use related addition facts to subtract.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.B.4,Understand subtraction as an unknown-addend problem.,G1-M2-L19,Determine the value of the unknown in various positions.,lesson,FALSE,1 M2 Lesson 19: Determine the value of the unknown in various positions.,Connecticut grade 1 Alignment Guide.docx
ccss,1,cluster,1.OA.C,Add and subtract within 20.,,,,,,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L13,Count on from an addend in add to with result unknown situations.,lesson,FALSE,1 M1 Lesson 13: Count on from an addend in add to with result unknown situations.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L14,Count on to find the total of an addition expression.,lesson,FALSE,1 M1 Lesson 14: Count on to find the total of an addition expression.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L17,Add 0 and 1 to any number.,lesson,FALSE,1 M1 Lesson 17: Add 0 and 1 to any number.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L23,Find the totals of doubles +1 facts.,lesson,FALSE,1 M1 Lesson 23: Find the totals of doubles +1 facts.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M1-L24,Use known facts to make easier problems.,lesson,FALSE,1 M1 Lesson 24: Use known facts to make easier problems.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M2-L16,Compare the efficiency of counting on and counting back to subtract.,lesson,FALSE,1 M2 Lesson 16: Compare the efficiency of counting on and counting back to subtract.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M2-L2,Subtract all or subtract 0.,lesson,FALSE,1 M2 Lesson 2: Subtract all or subtract 0.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M2-L3,Subtract 1 or subtract 1 less than the total.,lesson,FALSE,1 M2 Lesson 3: Subtract 1 or subtract 1 less than the total.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M2-L4,"Use fingers to subtract 4, 5, and 6 efficiently.",lesson,FALSE,"1 M2 Lesson 4: Use fingers to subtract 4, 5, and 6 efficiently.",Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2).",G1-M2-L7,Count on or count back to solve related addition and subtraction problems.,lesson,FALSE,1 M2 Lesson 7: Count on or count back to solve related addition and subtraction problems.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L14,Count on to find the total of an addition expression.,lesson,FALSE,1 M1 Lesson 14: Count on to find the total of an addition expression.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L17,Add 0 and 1 to any number.,lesson,FALSE,1 M1 Lesson 17: Add 0 and 1 to any number.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L20,Find all two-part expressions equal to 6.,lesson,FALSE,1 M1 Lesson 20: Find all two-part expressions equal to 6.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L21,Find all two-part expressions equal to 7 and 8.,lesson,FALSE,1 M1 Lesson 21: Find all two-part expressions equal to 7 and 8.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L22,Find all two-part expressions equal to 9 and 10.,lesson,FALSE,1 M1 Lesson 22: Find all two-part expressions equal to 9 and 10.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L23,Find the totals of doubles +1 facts.,lesson,FALSE,1 M1 Lesson 23: Find the totals of doubles +1 facts.,Connecticut grade 1 Alignment Guide.docx
ccss,1,standard,1.OA.C.6,"Add and subtract within 20, demonstrating fluency for addition and subtraction within 10. Use strategies such as counting on; making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14); decomposing a number leading to a ten (e.g., 13 – 4 = 13 – 3 – 1 = 10 – 1 = 9); using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4); and creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13).",G1-M1-L24,Use known facts to make easier problems.,lesson,FALSE,1 M1 Lesson 24: Use known facts to make easier problems.,Connecticut grade 1 Alignment Guide.docx
